Time,Last,Vol,BID1,BIDSZ1,BID2,BIDSZ2,BID3,BIDSZ3,BID4,BIDSZ4,BID5,BIDSZ5,ASK1,ASKSZ1,ASK2,ASKSZ2,ASK3,ASKSZ3,ASK4,ASKSZ4,ASK5,ASKSZ5,Tick,Volume,LastTime
83005004000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83005000000
83005004000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83010005000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83010000000
83010005000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83015006000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83015000000
83015006000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83020005000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83020000000
83020005000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83025007000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83025000000
83025007000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83030007000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83030000000
83030007000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83035007000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83035000000
83035007000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83040008000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83040000000
83040008000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83045010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83045000000
83045010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83050010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83050000000
83050010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83055011000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83055000000
83055011000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83100010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83100000000
83100010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83105010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83105000000
83105010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83110009000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83110000000
83110009000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83115011000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83115000000
83115011000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83120010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83120000000
83120010000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83125009000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83125000000
83125009000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83130009000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83130000000
83130009000,0.000,0,1.100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
