Time,Last,Vol,BID1,BIDSZ1,BID2,BIDSZ2,BID3,BIDSZ3,BID4,BIDSZ4,BID5,BIDSZ5,ASK1,ASKSZ1,ASK2,ASKSZ2,ASK3,ASKSZ3,ASK4,ASKSZ4,ASK5,ASKSZ5,Tick,Volume,LastTime
90900042000,0,0,366.000,10,0.000,0,0.000,0,0.000,0,0.000,0,391.000,10,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
90904042000,0,0,366.000,20,0.000,0,0.000,0,0.000,0,0.000,0,391.000,20,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
90923666000,0,0,366.000,20,0.000,0,0.000,0,0.000,0,0.000,0,391.000,20,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
90943291000,0,0,366.000,10,0.000,0,0.000,0,0.000,0,0.000,0,391.000,10,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
90949041000,0,0,366.000,20,0.000,0,0.000,0,0.000,0,0.000,0,391.000,20,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
90953167000,0,0,366.000,10,0.000,0,0.000,0,0.000,0,0.000,0,391.000,10,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
90959041000,0,0,366.000,20,0.000,0,0.000,0,0.000,0,0.000,0,391.000,20,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
91002916000,0,0,366.000,10,0.000,0,0.000,0,0.000,0,0.000,0,391.000,10,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
91008041000,0,0,366.000,10,0.000,0,0.000,0,0.000,0,0.000,0,391.000,10,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
91052042000,0,0,366.000,20,0.000,0,0.000,0,0.000,0,0.000,0,391.000,20,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
91111667000,0,0,366.000,20,0.000,0,0.000,0,0.000,0,0.000,0,391.000,20,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
91131417000,0,0,366.000,10,0.000,0,0.000,0,0.000,0,0.000,0,391.000,10,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
91137167000,0,0,366.000,20,0.000,0,0.000,0,0.000,0,0.000,0,391.000,20,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
91141166000,0,0,366.000,10,0.000,0,0.000,0,0.000,0,0.000,0,391.000,10,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
