Time,Last,Vol,BID1,BIDSZ1,BID2,BIDSZ2,BID3,BIDSZ3,BID4,BIDSZ4,BID5,BIDSZ5,ASK1,ASKSZ1,ASK2,ASKSZ2,ASK3,ASKSZ3,ASK4,ASKSZ4,ASK5,ASKSZ5,Tick,Volume,LastTime
83005041000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83005000000
83005041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
83010043000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,1,0,83010000000
83010043000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
83015041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,1,0,83015000000
83015041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
83020041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,1,0,83020000000
83020041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
83025041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,1,0,83025000000
83025041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,0,0,
83030041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,0.000,0,0.000,0,0.000,0,0.000,0,1,0,83030000000
83030041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,99.000,1,0.000,0,0.000,0,0.000,0,0,0,
83035041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,99.000,1,0.000,0,0.000,0,0.000,0,1,0,83035000000
83035041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,99.000,1,0.000,0,0.000,0,0.000,0,0,0,
83040041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,99.000,1,0.000,0,0.000,0,0.000,0,1,0,83040000000
83040041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,99.000,1,0.000,0,0.000,0,0.000,0,0,0,
83045041000,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,8.000,1,99.000,1,0.000,0,0.000,0,0.000,0,1,0,83045000000
